,Search Trends,close
2016-06-17 14:00:00,42.0,134.59
2016-06-17 15:00:00,46.0,133.83
2016-06-20 09:00:00,4.0,135.8
2016-06-20 10:00:00,8.0,136.51
2016-06-20 11:00:00,15.0,136.67
2016-06-20 12:00:00,26.0,136.45
2016-06-20 13:00:00,36.0,136.49
2016-06-20 14:00:00,43.0,135.97
2016-06-20 15:00:00,50.0,135.12
2016-06-21 09:00:00,6.0,135.95
2016-06-21 10:00:00,12.0,136.01
2016-06-21 11:00:00,23.0,135.08
2016-06-21 12:00:00,35.0,135.2
2016-06-21 13:00:00,42.0,135.0
2016-06-21 14:00:00,49.0,135.12
2016-06-21 15:00:00,52.0,135.82
2016-06-22 09:00:00,7.0,134.2
2016-06-22 10:00:00,13.0,135.195
2016-06-22 11:00:00,23.0,136.57
2016-06-22 12:00:00,36.0,136.17
2016-06-22 14:00:00,50.0,136.52
2016-06-22 15:00:00,52.0,136.33
2016-06-23 09:00:00,7.0,137.66
2016-06-23 10:00:00,13.0,138.12
2016-06-23 11:00:00,24.0,139.18
2016-06-23 12:00:00,35.0,139.35
2016-06-23 13:00:00,43.0,138.53
2016-06-23 14:00:00,48.0,139.01
2016-06-23 15:00:00,52.0,138.94
2016-06-24 09:00:00,6.0,135.11
2016-06-24 10:00:00,12.0,135.06
2016-06-24 11:00:00,22.0,134.15
2016-06-24 12:00:00,32.0,134.16
2016-06-24 13:00:00,39.0,132.97
2016-06-24 14:00:00,45.0,132.3
2016-06-24 15:00:00,49.0,131.99
2016-06-27 09:00:00,5.0,129.5
2016-06-27 10:00:00,10.0,127.245
2016-06-27 11:00:00,20.0,128.115
2016-06-27 12:00:00,32.0,127.96
2016-06-27 13:00:00,42.0,127.56
2016-06-27 14:00:00,50.0,126.58
2016-06-27 15:00:00,55.0,126.88
2016-06-28 09:00:00,7.0,130.78
2016-06-28 10:00:00,13.0,130.7
2016-06-28 11:00:00,24.0,131.35
2016-06-28 12:00:00,36.0,131.53
2016-06-28 13:00:00,43.0,131.5
2016-06-28 14:00:00,51.0,132.8
2016-06-28 15:00:00,55.0,132.77
2016-06-29 09:00:00,6.0,136.1
2016-06-29 10:00:00,12.0,138.21
2016-06-29 11:00:00,22.0,139.98
2016-06-29 12:00:00,33.0,140.27
2016-06-29 13:00:00,39.0,139.99
2016-06-29 14:00:00,45.0,139.29
2016-06-29 15:00:00,49.0,138.93
2016-06-30 09:00:00,7.0,139.19
2016-06-30 10:00:00,12.0,140.87
2016-06-30 11:00:00,22.0,140.64
2016-06-30 12:00:00,33.0,140.65
2016-06-30 13:00:00,40.0,139.92
2016-06-30 14:00:00,45.0,140.51
2016-06-30 15:00:00,49.0,140.76
2016-07-01 09:00:00,7.0,141.27
2016-07-01 10:00:00,13.0,142.15
2016-07-01 11:00:00,22.0,140.03
2016-07-01 12:00:00,33.0,140.45
2016-07-01 13:00:00,40.0,139.59
2016-07-01 14:00:00,46.0,139.42
2016-07-01 15:00:00,48.0,139.75
2016-07-05 09:00:00,6.0,138.03
2016-07-05 10:00:00,11.0,138.16
2016-07-05 11:00:00,20.0,136.98
2016-07-05 12:00:00,31.0,137.81
2016-07-05 13:00:00,39.0,137.19
2016-07-05 14:00:00,45.0,138.49
2016-07-05 15:00:00,50.0,139.89
2016-07-06 10:00:00,13.0,138.3
2016-07-06 11:00:00,23.0,137.81
2016-07-06 12:00:00,34.0,139.05
2016-07-06 13:00:00,42.0,138.87
2016-07-06 14:00:00,47.0,139.78
2016-07-06 15:00:00,51.0,139.58
2016-07-07 09:00:00,7.0,142.42
2016-07-07 10:00:00,12.0,143.46
2016-07-07 11:00:00,22.0,142.28
2016-07-07 12:00:00,32.0,142.21
2016-07-07 13:00:00,39.0,142.74
2016-07-07 14:00:00,44.0,142.4
2016-07-07 15:00:00,48.0,142.78
2016-07-08 09:00:00,5.0,145.38
2016-07-08 10:00:00,10.0,145.5
2016-07-08 11:00:00,18.0,145.07
2016-07-08 12:00:00,28.0,145.29
2016-07-08 13:00:00,36.0,145.35
2016-07-08 14:00:00,42.0,145.75
2016-07-08 15:00:00,46.0,146.24
2016-07-11 09:00:00,6.0,146.94
2016-07-11 10:00:00,10.0,147.73
2016-07-11 11:00:00,20.0,148.22
2016-07-11 12:00:00,32.0,148.79
2016-07-11 13:00:00,40.0,149.25
2016-07-11 14:00:00,46.0,148.51
2016-07-11 15:00:00,53.0,149.12
2016-07-12 10:00:00,12.0,149.94
2016-07-12 11:00:00,22.0,151.17
2016-07-12 12:00:00,32.0,151.48
2016-07-12 13:00:00,40.0,151.58
2016-07-12 14:00:00,46.0,151.43
2016-07-12 15:00:00,50.0,151.14
2016-07-13 09:00:00,6.0,150.39
2016-07-13 10:00:00,12.0,149.92
2016-07-13 11:00:00,22.0,148.965
2016-07-13 12:00:00,33.0,149.04
2016-07-13 13:00:00,42.0,149.1
2016-07-13 14:00:00,46.0,149.53
2016-07-13 15:00:00,51.0,149.27
2016-07-14 09:00:00,6.0,150.1
2016-07-14 10:00:00,12.0,149.63
2016-07-14 11:00:00,22.0,149.61
2016-07-14 12:00:00,33.0,149.52
2016-07-14 13:00:00,41.0,149.04
2016-07-14 14:00:00,46.0,149.33
2016-07-14 15:00:00,50.0,149.205
2016-07-15 09:00:00,6.0,148.3
2016-07-15 10:00:00,12.0,147.94
2016-07-15 11:00:00,21.0,148.0
2016-07-15 12:00:00,33.0,147.33
2016-07-15 13:00:00,39.0,148.16
2016-07-15 14:00:00,44.0,148.07
2016-07-15 15:00:00,47.0,148.5
2016-07-18 09:00:00,5.0,147.69
2016-07-18 10:00:00,10.0,147.96
2016-07-18 11:00:00,19.0,149.03
2016-07-18 12:00:00,31.0,149.1
2016-07-18 13:00:00,39.0,149.23
2016-07-18 14:00:00,47.0,149.11
2016-07-18 15:00:00,53.0,148.73
2016-07-19 09:00:00,6.0,148.39
2016-07-19 10:00:00,12.0,148.63
2016-07-19 11:00:00,22.0,148.94
2016-07-19 12:00:00,34.0,148.86
2016-07-19 13:00:00,41.0,148.38
2016-07-19 14:00:00,47.0,148.78
2016-07-19 15:00:00,52.0,148.5
2016-07-20 09:00:00,6.0,148.93
2016-07-20 10:00:00,11.0,149.0
2016-07-20 11:00:00,20.0,149.25
2016-07-20 12:00:00,31.0,150.88
2016-07-20 13:00:00,38.0,151.5
2016-07-20 14:00:00,44.0,151.93
2016-07-20 15:00:00,48.0,152.36
2016-07-21 09:00:00,6.0,152.28
2016-07-21 10:00:00,11.0,152.44
2016-07-21 11:00:00,21.0,152.76
2016-07-21 12:00:00,32.0,153.02
2016-07-21 13:00:00,39.0,152.84
2016-07-21 14:00:00,45.0,152.8
2016-07-21 15:00:00,50.0,153.32
2016-07-22 09:00:00,6.0,153.12
2016-07-22 10:00:00,12.0,154.77
2016-07-22 11:00:00,22.0,154.27
2016-07-22 12:00:00,33.0,155.02
2016-07-22 13:00:00,41.0,154.93
2016-07-22 14:00:00,45.0,155.32
2016-07-22 15:00:00,49.0,154.19
2016-07-25 10:00:00,10.0,152.44
2016-07-25 11:00:00,19.0,152.68
2016-07-25 13:00:00,40.0,152.32
2016-07-25 14:00:00,47.0,152.2
2016-07-25 15:00:00,52.0,151.44
2016-07-26 09:00:00,6.0,152.52
2016-07-26 10:00:00,12.0,151.83
2016-07-26 11:00:00,22.0,151.5
2016-07-26 12:00:00,34.0,151.54
2016-07-26 13:00:00,42.0,151.09
2016-07-26 14:00:00,49.0,151.54
2016-07-26 15:00:00,54.0,151.41
2016-07-27 10:00:00,12.0,150.47
2016-07-27 11:00:00,22.0,150.49
2016-07-27 12:00:00,34.0,150.0
2016-07-27 13:00:00,42.0,150.26
2016-07-27 14:00:00,47.0,151.04
2016-07-27 15:00:00,53.0,151.4
2016-07-28 10:00:00,12.0,150.51
2016-07-28 11:00:00,22.0,150.85
2016-07-28 12:00:00,33.0,150.59
2016-07-28 13:00:00,40.0,151.01
2016-07-28 14:00:00,46.0,151.02
2016-07-28 15:00:00,51.0,151.91
2016-07-29 10:00:00,12.0,151.67
2016-07-29 11:00:00,22.0,152.55
2016-07-29 12:00:00,33.0,152.75
2016-07-29 13:00:00,41.0,152.27
2016-07-29 14:00:00,46.0,152.44
2016-07-29 15:00:00,49.0,153.33
2016-08-01 09:00:00,6.0,153.62
2016-08-01 10:00:00,11.0,154.16
2016-08-01 11:00:00,21.0,153.99
2016-08-01 12:00:00,33.0,153.56
2016-08-01 13:00:00,41.0,153.57
2016-08-01 14:00:00,49.0,153.4
2016-08-01 15:00:00,54.0,152.97
2016-08-02 09:00:00,6.0,152.39
2016-08-02 10:00:00,12.0,149.62
2016-08-02 11:00:00,24.0,150.54
2016-08-02 12:00:00,35.0,150.97
2016-08-02 13:00:00,41.0,150.87
2016-08-02 14:00:00,48.0,151.54
2016-08-02 15:00:00,52.0,151.47
2016-08-03 09:00:00,7.0,151.41
2016-08-03 10:00:00,13.0,151.2
2016-08-03 11:00:00,24.0,151.79
2016-08-03 12:00:00,36.0,151.46
2016-08-03 13:00:00,43.0,151.67
2016-08-03 14:00:00,48.0,151.17
2016-08-03 15:00:00,53.0,151.17
2016-08-04 10:00:00,12.0,150.24
2016-08-04 11:00:00,21.0,151.08
2016-08-04 12:00:00,30.0,151.4
2016-08-04 13:00:00,36.0,151.57
2016-08-04 14:00:00,42.0,152.26
2016-08-04 15:00:00,45.0,152.51
2016-08-05 09:00:00,7.0,161.96
2016-08-05 10:00:00,13.0,164.9
2016-08-05 11:00:00,24.0,167.901
2016-08-05 12:00:00,33.0,169.72
2016-08-05 13:00:00,40.0,172.66
2016-08-05 14:00:00,46.0,172.67
2016-08-05 15:00:00,49.0,173.05
2016-08-08 09:00:00,5.0,171.66
2016-08-08 10:00:00,11.0,173.03
2016-08-08 11:00:00,22.0,173.23
2016-08-08 12:00:00,33.0,171.11
2016-08-08 13:00:00,41.0,171.86
2016-08-08 14:00:00,48.0,171.81
2016-08-08 15:00:00,54.0,173.71
2016-08-09 09:00:00,6.0,169.52
2016-08-09 10:00:00,13.0,168.82
2016-08-09 11:00:00,23.0,169.48
2016-08-09 12:00:00,34.0,169.45
2016-08-09 13:00:00,40.0,169.26
2016-08-09 14:00:00,47.0,169.32
2016-08-09 15:00:00,51.0,170.16
2016-08-10 09:00:00,7.0,170.21
2016-08-10 10:00:00,14.0,169.86
2016-08-10 11:00:00,25.0,169.38
2016-08-10 12:00:00,37.0,169.8
2016-08-10 13:00:00,45.0,169.75
2016-08-10 14:00:00,51.0,169.84
2016-08-10 15:00:00,55.0,169.58
2016-08-11 09:00:00,7.0,170.42
2016-08-11 10:00:00,14.0,169.68
2016-08-11 11:00:00,25.0,170.54
2016-08-11 12:00:00,43.0,170.0
2016-08-11 13:00:00,48.0,169.8
2016-08-11 15:00:00,55.0,169.88
2016-08-12 10:00:00,14.0,169.66
2016-08-12 11:00:00,26.0,169.76
2016-08-12 12:00:00,37.0,169.27
2016-08-12 13:00:00,44.0,170.19
2016-08-12 14:00:00,49.0,169.8
2016-08-12 15:00:00,52.0,168.75
2016-08-15 09:00:00,5.0,171.49
2016-08-15 10:00:00,9.0,171.6
2016-08-15 11:00:00,18.0,171.79
2016-08-15 12:00:00,31.0,171.53
2016-08-15 13:00:00,40.0,171.46
2016-08-15 14:00:00,47.0,170.45
2016-08-15 15:00:00,53.0,169.97
2016-08-16 10:00:00,13.0,167.86
2016-08-16 11:00:00,26.0,167.58
2016-08-16 12:00:00,39.0,168.07
2016-08-16 13:00:00,48.0,168.16
2016-08-16 14:00:00,55.0,168.44
2016-08-16 15:00:00,57.0,168.21
2016-08-17 09:00:00,7.0,166.59
2016-08-17 10:00:00,14.0,165.96
2016-08-17 11:00:00,26.0,166.83
2016-08-17 12:00:00,38.0,166.86
2016-08-17 13:00:00,45.0,166.83
2016-08-17 14:00:00,51.0,166.85
2016-08-17 15:00:00,55.0,166.97
2016-08-18 09:00:00,7.0,167.0
2016-08-18 10:00:00,13.0,166.86
2016-08-18 11:00:00,25.0,167.04
2016-08-18 12:00:00,36.0,166.79
2016-08-18 13:00:00,43.0,167.95
2016-08-18 14:00:00,48.0,167.69
2016-08-18 15:00:00,52.0,167.02
2016-08-19 10:00:00,13.0,167.69
2016-08-19 11:00:00,24.0,167.74
2016-08-19 12:00:00,35.0,166.96
2016-08-19 13:00:00,42.0,166.83
2016-08-19 14:00:00,48.0,167.48
2016-08-19 15:00:00,51.0,167.64
2016-08-22 09:00:00,5.0,166.3
2016-08-22 10:00:00,11.0,166.02
2016-08-22 11:00:00,22.0,164.98
2016-08-22 12:00:00,34.0,165.68
2016-08-22 13:00:00,43.0,166.15
2016-08-22 14:00:00,50.0,166.04
2016-08-22 15:00:00,55.0,166.85
2016-08-23 09:00:00,6.0,167.11
2016-08-23 10:00:00,13.0,166.5
2016-08-23 11:00:00,24.0,166.56
2016-08-23 12:00:00,35.0,167.01
2016-08-23 13:00:00,40.0,168.16
2016-08-23 14:00:00,46.0,166.98
2016-08-23 15:00:00,49.0,166.73
2016-08-24 09:00:00,7.0,165.89
2016-08-24 10:00:00,14.0,166.75
2016-08-24 11:00:00,26.0,166.32
2016-08-24 12:00:00,38.0,166.1
2016-08-24 13:00:00,47.0,166.04
2016-08-24 14:00:00,52.0,165.65
2016-08-24 15:00:00,57.0,166.01
2016-08-25 09:00:00,7.0,166.19
2016-08-25 10:00:00,13.0,166.31
2016-08-25 11:00:00,25.0,167.06
2016-08-25 12:00:00,37.0,166.62
2016-08-25 13:00:00,50.0,166.69
2016-08-25 14:00:00,53.0,165.82
2016-08-25 15:00:00,56.0,166.39
2016-08-26 09:00:00,7.0,167.68
2016-08-26 10:00:00,14.0,167.21
2016-08-26 11:00:00,25.0,166.69
2016-08-26 12:00:00,38.0,166.25
2016-08-26 13:00:00,45.0,166.96
2016-08-26 14:00:00,50.0,166.83
2016-08-26 15:00:00,54.0,166.97
2016-08-29 09:00:00,6.0,167.2
2016-08-29 10:00:00,11.0,166.83
2016-08-29 11:00:00,22.0,167.18
2016-08-29 12:00:00,35.0,166.93
2016-08-29 13:00:00,44.0,166.33
2016-08-29 14:00:00,51.0,166.48
2016-08-29 15:00:00,55.0,166.49
2016-08-30 09:00:00,6.0,167.64
2016-08-30 10:00:00,13.0,167.0
2016-08-30 11:00:00,24.0,166.94
2016-08-30 12:00:00,36.0,166.67
2016-08-30 13:00:00,43.0,166.62
2016-08-30 14:00:00,49.0,166.55
2016-08-30 15:00:00,53.0,166.8
2016-08-31 09:00:00,5.0,168.21
2016-08-31 10:00:00,10.0,170.18
2016-08-31 11:00:00,20.0,170.34
2016-08-31 12:00:00,29.0,170.21
2016-08-31 13:00:00,34.0,171.93
2016-08-31 14:00:00,39.0,171.62
2016-08-31 15:00:00,42.0,171.93
2016-09-01 09:00:00,5.0,172.01
2016-09-01 10:00:00,10.0,172.83
2016-09-01 11:00:00,18.0,172.35
